"CDC_Ext_ID__c","CreatedById","CreatedDate","CurrencyIsoCode","Descr__c","Id","IsDeleted","LastActivityDate","LastModifiedById","LastModifiedDate","LastReferencedDate","LastViewedDate","Name","NumVal1__c","NumVal2__c","Operation__c","Outside_Operation_Item__c","OwnerId","Standard_Operation_ID__c","SystemModstamp","Text1Val__c","Text2Val__c","Text3Val__c","Text4Val__c","Text5Val__c","Text6Val__c","Text7Val__c"
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJSAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ebn","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1223A","02","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJTAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ed0","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1260A Fiberglass","08","N","7","7","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJUAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ebc","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1222B Fiberglass","06","N","9","9","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DJVAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fVn","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1222B","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DJWAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fX0","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1300A","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Touchup Paint - Tag","a850v0000000DJXAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006faP","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","2000A Fiberglass","24","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Pre-Test","a850v0000000DJYAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006evO","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:11.000Z","1201B","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DJZAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fCc","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","8803A","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DJaAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fNE","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8800A","02","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DJbAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f9A","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","1720A","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DJcAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f9b","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","2300A","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJdAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ebM","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1222B","10","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Touchup Paint - Tag","a850v0000000DJeAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fWO","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1260A Fiberglass","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJfAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eXW","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1200A Fiberglass","06","N","6","6","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJgAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eaw","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1221B Fiberglass","06","N","9","9","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJhAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ec9","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1223A Fiberglass","02","N","9","9","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJiAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006emE","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8801A","10","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJjAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006euy","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1360A-FA1","03","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Final Inspect","a850v0000000DJkAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fBl","","","190","","0050v000003a4XQAAY","FINSP","2020-08-03T12:02:11.000Z","2301A-FA1","","","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DJlAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f9W","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","1761A","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DJmAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fMd","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","1860A","12","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DJnAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006faq","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1420","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Disassemble","a850v0000000DJoAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f07","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:11.000Z","1723A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Touchup Paint - Tag","a850v0000000DJpAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fVy","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1222B Fiberglass","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DJqAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fWe","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1261A","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Pull and Issue Parts","a850v0000000DJrAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eWv","","","4","","0050v000003a4XQAAY","PICK","2020-08-03T12:02:11.000Z","PVRV","","","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJsAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eXL","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1200A","12","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJtAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eY8","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1201B Fiberglass","03","N","9","9","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJuAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ebX","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1222B Fiberglass","04","N","6","6","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DJvAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eld","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","2301A/7618","12","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DJwAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fbG","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1662A","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DJxAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fMY","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","1860A","03","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Pre-Test","a850v0000000DJyAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006evZ","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:11.000Z","1203A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Pre-Test","a850v0000000DJzAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eve","","","120","","0050v000003a4XQAAY","PRE-TEST","2020-08-03T12:02:11.000Z","1203A","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DK0AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fCM","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","8801A","08","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DK1AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f8v","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","1360A","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DK2AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f9L","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","1723A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DK3AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fBw","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","2300A/7618","12","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Re-Assemble","a850v0000000DK4AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fD9","","","160","","0050v000003a4XQAAY","RE-ASSEMBLE","2020-08-03T12:02:11.000Z","2050A","20","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DK5AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006elY","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","2301A/7618","10","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DK6AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fWZ","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1261A","02","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DK7AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006enM","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8821A","02","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test","a850v0000000DK8AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fOB","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:11.000Z","2050A","16","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DK9AAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006emw","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8803A","10","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKAAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006enB","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8820A","06","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKBAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eo9","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8823A","04","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test","a850v0000000DKCAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fOM","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:11.000Z","2450A","24","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DKDAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fa2","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","8821A","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKEAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eml","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8803A","04","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKFAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fNl","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8820A","10","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKGAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eoD","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8823A","08","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKHAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fOX","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","2400A","20","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKIAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fOc","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","1400","02","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Disassemble","a850v0000000DKJAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f05","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:11.000Z","1722B","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKKAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006enc","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8821A","10","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKLAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fNw","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8822A","04","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKMAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fP9","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","1660A","10","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKNAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006enX","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8821A","08","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKOAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006elj","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8800A","03","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKPAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fMj","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","1870A","10","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DKQAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fA9","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","2301A-FA1","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKRAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006emK","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8802A","02","N","1","1","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKSAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006elu","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8800A","10","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKTAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006en7","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8820A","04","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKUAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fNK","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8800A","12","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Disassemble","a850v0000000DKVAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f17","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:11.000Z","8803A","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Disassemble","a850v0000000DKWAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006f0K","","","130","","0050v000003a4XQAAY","DISASSEMBLE","2020-08-03T12:02:11.000Z","2300A","03","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKXAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fMu","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","2300A/7618","03","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKYAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fO7","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8823A","12","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKZAA2","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006emV","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8802A","06","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Final Inspect","a850v0000000DKaAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fB0","","","190","","0050v000003a4XQAAY","FINSP","2020-08-03T12:02:11.000Z","1720A Fiberglass","","","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKbAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fNV","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8802A","06","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test & Tag","a850v0000000DKcAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fNa","","","170","","0050v000003a4XQAAY","TEST-TAG","2020-08-03T12:02:11.000Z","8803A","03","N","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKdAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ea0","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","1220A","10","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKeAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006ema","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","8802A","10","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DKfAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fAD","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","2301A-FA1","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DKgAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fbU","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1201-FA1","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble - Test Main Valve","a850v0000000DKhAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eqH","","","110","","0050v000003a4XQAAY","MAIN-ASSY","2020-08-03T12:02:11.000Z","1460","04","N","5","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test","a850v0000000DKiAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fQg","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:11.000Z","1222B Fiberglass","04","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Paint - Tag","a850v0000000DKjAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fbJ","","","180","","0050v000003a4XQAAY","PAINT-TAG","2020-08-03T12:02:11.000Z","1662A","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble - Test Main Valve","a850v0000000DKkAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006epg","","","110","","0050v000003a4XQAAY","MAIN-ASSY","2020-08-03T12:02:11.000Z","1420","08","N","3","5","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test","a850v0000000DKlAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fPp","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:11.000Z","1660A","10","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Test","a850v0000000DKmAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006fR2","","","170","","0050v000003a4XQAAY","TEST","2020-08-03T12:02:11.000Z","1261A Fiberglass","06","Y","","","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble","a850v0000000DKnAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eop","","","110","","0050v000003a4XQAAY","ASSEMBLE","2020-08-03T12:02:11.000Z","2050A Fiberglass","24","N","9","9","",""
"","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","USD","Assemble - Test Main Valve","a850v0000000DKoAAM","false","","0050v000003a4XQAAY","2020-08-03T12:02:11.000Z","","","a5M8A0000006eq2","","","110","","0050v000003a4XQAAY","MAIN-ASSY","2020-08-03T12:02:11.000Z","1430","08","N","5","5","",""
